pl_name,pl_discmethod,pl_controvflag,pl_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_ttvflag,pl_kepflag,pl_k2flag,pl_nnotes,ra_str,ra,dec_str,dec,st_dist,st_disterr1,st_disterr2,st_distlim,gaia_dist,gaia_disterr1,gaia_disterr2,gaia_distlim,st_optmag,st_optmagerr,st_optmaglim,st_optband,gaia_gmag,gaia_gmagerr,gaia_gmaglim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_mass,st_masserr1,st_masserr2,st_masslim,st_rad,st_raderr1,st_raderr2,st_radlim,rowupdate,pl_facility
Kepler-1182 b,Transit,0,1,11.17394617,0.00006278,-0.00006278,0,,,,,,,,,,,,,,,,,,0.215,0.054,-0.045,0,,,,,0,1,0,1,19h45m13.91s,296.307949,+43d49m16.9s,43.82135,1258,321.54,-168.43,0,1615.14,66.71,-66.71,0,15.356,,0,Kepler-band,15.345,,0,5924,202.44,-241.8,0,1.04,0.11,-0.09,0,1.05,0.26,-0.13,0,10/05/2016,Kepler
Kepler-1183 b,Transit,0,1,28.5057189,0.0003031,-0.0003031,0,,,,,,,,,,,,,,,,,,0.252,0.046,-0.027,0,,,,,0,1,0,1,19h28m55.78s,292.232425,+38d53m32.0s,38.892222,1378,250.12,-149.3,0,2022.12,173.91,-173.91,0,15.778,,0,Kepler-band,15.83,,0,5765,121.54,-176.4,0,1,0.06,-0.07,0,0.99,0.18,-0.1,0,10/05/2016,Kepler
Kepler-1184 b,Transit,0,1,53.5991044,0.0003674,-0.0003674,0,,,,,,,,,,,,,,,,,,0.239,0.054,-0.027,0,,,,,1,1,0,1,19h25m07.69s,291.282055,+46d57m57.6s,46.965996,1193,223.61,-126.19,0,1197.37,34.59,-34.59,0,14.953,,0,Kepler-band,14.931,,0,5983,110.01,-118.73,0,1.05,0.07,-0.07,0,1.07,0.2,-0.11,0,10/05/2016,Kepler
Kepler-1185 b,Transit,0,1,104.3518976,0.0006705,-0.0006705,0,,,,,,,,,,,,,,,,,,0.119,0.007,-0.004,0,,,,,1,1,0,1,19h08m57.88s,287.241174,+39d19m57.9s,39.332757,296,7.66,-7.23,0,465.39,4.96,-4.96,0,12.57,,0,Kepler-band,12.552,,0,5622,67.7,-58.78,0,0.96,0.02,-0.02,0,0.87,0.02,-0.02,0,10/05/2016,Kepler
Kepler-1186 b,Transit,0,1,16.07677615,0.00007199,-0.00007199,0,,,,,,,,,,,,,,,,,,0.199,0.032,-0.02,0,,,,,0,1,0,1,19h13m55.11s,288.479641,+47d06m06.4s,47.101768,1112,176.25,-82.2,0,1390.71,41.78,-41.78,0,15.306,,0,Kepler-band,15.267,,0,5635,68.42,-72.34,0,0.95,0.04,-0.05,0,0.93,0.15,-0.06,0,10/05/2016,Kepler
Kepler-1187 b,Transit,0,1,18.87064068,0.00006002,-0.00006002,0,,,,,,,,,,,,,,,,,,0.233,0.045,-0.025,0,,,,,0,1,0,1,19h07m34.08s,286.892005,+38d19m06.8s,38.318556,1029,198.53,-117.21,0,1050.77,33.12,-33.12,0,14.562,,0,Kepler-band,14.566,,0,5975,182.7,-129.11,0,1.06,0.09,-0.07,0,1.09,0.21,-0.12,0,10/05/2016,Kepler
Kepler-1188 b,Transit,0,1,17.1369543,0.0001214,-0.0001214,0,,,,,,,,,,,,,,,,,,0.186,0.044,-0.02,0,,,,,0,1,0,1,18h52m24.92s,283.103838,+43d08m53.0s,43.148045,1202,283.49,-125.26,0,1807.46,65.83,-65.83,0,15.004,,0,Kepler-band,14.968,,0,5913,104.3,-106.82,0,1.04,0.07,-0.07,0,1.06,0.25,-0.1,0,10/05/2016,Kepler
Kepler-1189 b,Transit,0,1,3.78858982,0.00002274,-0.00002274,0,,,,,,,,,,,,,,,,,,0.158,0.046,-0.043,0,,,,,0,1,0,1,19h53m42.32s,298.426343,+47d56m48.4s,47.946785,883,257.83,-123.03,0,800.79,11.87,-11.87,0,14.285,,0,Kepler-band,14.249,,0,6012,121.95,-184.74,0,1.11,0.1,-0.08,0,1.16,0.34,-0.15,0,10/05/2016,Kepler
Kepler-119 b,Transit,0,2,2.422082,0.000001,-0.000001,0,0.035,,,0,,,,,,,,,,,,,,0.321,0.122,-0.122,0,,,,,0,1,0,1,19h43m47.14s,295.946421,+42d39m32.1s,42.658924,716.23,12.65,-12.65,0,716.23,12.65,-12.65,0,14.236,,0,Kepler-band,14.2,,0,5595,200,-200,0,,,,,0.84,0.32,-0.32,0,14/05/2014,Kepler
Kepler-119 c,Transit,0,2,4.125103,0.000028,-0.000028,0,0.049,,,0,,,,,,,,,,,,,,0.082,0.031,-0.031,0,,,,,0,1,0,1,19h43m47.14s,295.946421,+42d39m32.1s,42.658924,716.23,12.65,-12.65,0,716.23,12.65,-12.65,0,14.236,,0,Kepler-band,14.2,,0,5595,200,-200,0,,,,,0.84,0.32,-0.32,0,14/05/2014,Kepler
Kepler-1190 b,Transit,0,1,10.45843441,0.00005281,-0.00005281,0,,,,,,,,,,,,,,,,,,0.119,0.004,-0.01,0,,,,,0,1,0,1,18h59m59.91s,284.999621,+49d28m47.9s,49.479977,384,14.62,-19.49,0,345.92,2.33,-2.33,0,14.471,,0,Kepler-band,14.494,,0,4730,39.96,-39.65,0,0.76,0.03,-0.04,0,0.72,0.02,-0.04,0,10/05/2016,Kepler
Kepler-1191 b,Transit,0,1,5.60014851,0.00001909,-0.00001909,0,,,,,,,,,,,,,,,,,,0.135,0.012,-0.01,0,,,,,0,1,0,1,19h26m37.87s,291.657776,+48d00m33.5s,48.009315,876,70.68,-65.65,0,982.13,26.3,-26.3,0,15.378,,0,Kepler-band,15.312,,0,5308,107.78,-83.33,0,0.85,0.05,-0.05,0,0.81,0.06,-0.06,0,10/05/2016,Kepler
Kepler-1192 b,Transit,0,1,25.2034787,0.0001278,-0.0001278,0,,,,,,,,,,,,,,,,,,0.211,0.021,-0.02,0,,,,,0,1,0,1,18h48m33.74s,282.140566,+43d53m47.7s,43.89658,1108,105.34,-101.4,0,1354.12,62.39,-62.39,0,15.684,,0,Kepler-band,15.681,,0,5438,67.15,-57.17,0,0.86,0.05,-0.07,0,0.83,0.08,-0.07,0,10/05/2016,Kepler
Kepler-1193 b,Transit,0,1,2.83265213,0.00000903,-0.00000903,0,,,,,,,,,,,,,,,,,,0.118,0.019,-0.015,0,,,,,0,1,0,1,19h12m34.74s,288.144759,+51d16m32.3s,51.275627,695,106.86,-84.07,0,821.07,11.05,-11.05,0,13.467,,0,Kepler-band,13.421,,0,5908,75.02,-61.06,0,1.08,0.06,-0.04,0,1.21,0.19,-0.15,0,10/05/2016,Kepler
Kepler-1194 b,Transit,0,1,16.22371307,0.00008867,-0.00008867,0,,,,,,,,,,,,,,,,,,0.135,0.011,-0.008,0,,,,,0,1,0,1,19h26m47.89s,291.699538,+38d08m43.0s,38.145265,616,41.34,-33.73,0,1196.58,194.61,-194.61,0,14.129,,0,Kepler-band,14.103,,0,5590,97.14,-79.79,0,0.94,0.04,-0.04,0,0.92,0.06,-0.05,0,10/05/2016,Kepler
Kepler-1195 b,Transit,0,1,8.49642241,0.00002872,-0.00002872,0,,,,,,,,,,,,,,,,,,0.186,0.017,-0.015,0,,,,,0,1,0,1,18h57m24.26s,284.351087,+40d51m10.7s,40.852979,812,62.81,-68.99,0,942.61,33.53,-33.53,0,15.888,,0,Kepler-band,15.912,,0,4965,111.27,-80.25,0,0.74,0.05,-0.06,0,0.71,0.05,-0.06,0,10/05/2016,Kepler
Kepler-1196 b,Transit,0,1,66.1849031,0.0004661,-0.0004661,0,,,,,,,,,,,,,,,,,,0.199,0.033,-0.019,0,,,,,0,1,0,1,19h29m28.69s,292.369561,+43d54m38.9s,43.910809,946,148.16,-90.75,0,947.18,20.48,-20.48,0,14.862,,0,Kepler-band,14.832,,0,5756,129.38,-149.1,0,0.98,0.06,-0.06,0,0.97,0.15,-0.09,0,10/05/2016,Kepler
Kepler-1197 b,Transit,0,1,2.03231845,0.00000375,-0.00000375,0,,,,,,,,,,,,,,,,,,0.112,0.003,-0.008,0,,,,,0,1,0,1,19h26m40.63s,291.669272,+42d35m26.6s,42.59071,505,11.48,-11.79,0,493.78,6.66,-6.66,0,15.13,,0,Kepler-band,15.113,,0,4708,63.31,-50.89,0,0.78,0.02,-0.03,0,0.72,0.01,-0.01,0,10/05/2016,Kepler
Kepler-1198 b,Transit,0,1,7.6847716,0.0000325,-0.0000325,0,,,,,,,,,,,,,,,,,,0.131,0.016,-0.009,0,,,,,0,1,0,1,19h15m20.16s,288.834008,+44d50m17.7s,44.838249,777,83.72,-52.11,0,759.15,12.94,-12.94,0,14.776,,0,Kepler-band,14.769,,0,5517,80.26,-98.45,0,0.93,0.04,-0.05,0,0.9,0.1,-0.06,0,10/05/2016,Kepler
Kepler-1199 b,Transit,0,1,15.0447198,0.0001084,-0.0001084,0,,,,,,,,,,,,,,,,,,0.103,0.019,-0.014,0,,,,,0,1,0,1,19h34m54.21s,293.725872,+47d14m49.4s,47.247044,540,94.71,-74.19,0,581.47,33.7,-33.7,0,13.037,,0,Kepler-band,13.03,,0,5889,84.29,-64.89,0,0.94,0.1,-0.06,0,1.17,0.21,-0.16,0,10/05/2016,Kepler
Kepler-12 b,Transit,0,1,4.4379629,0.0000006,-0.0000006,0,0.0553,0.001,-0.0012,0,,,,,88.796,0.088,-0.074,0,0.432,0.053,-0.051,0,Mass,1.754,0.031,-0.036,0,0.11,0.02,-0.02,0,0,1,0,1,19h04m58.42s,286.243425,+50d02m25.4s,50.040382,904.4,10.19,-10.19,0,904.4,10.19,-10.19,0,13.8,,0,V (Johnson),13.36,,0,5947,100,-100,0,1.17,0.05,-0.05,0,1.48,0.03,-0.03,0,15/10/2015,Kepler
Kepler-120 b,Transit,0,2,6.312501,0.000008,-0.000008,0,0.055,,,0,,,,,,,,,,,,,,0.192,0.015,-0.015,0,,,,,0,1,0,1,19h11m33.99s,287.891632,+39d20m20.8s,39.339124,393.02,3.26,-3.26,0,393.02,3.26,-3.26,0,14.735,,0,Kepler-band,14.719,,0,4096,150,-150,0,,,,,0.53,0.03,-0.03,0,14/05/2014,Kepler
Kepler-120 c,Transit,0,2,12.794585,0.000044,-0.000044,0,0.088,,,0,,,,,,,,,,,,,,0.136,0.008,-0.008,0,,,,,0,1,0,1,19h11m33.99s,287.891632,+39d20m20.8s,39.339124,393.02,3.26,-3.26,0,393.02,3.26,-3.26,0,14.735,,0,Kepler-band,14.719,,0,4096,150,-150,0,,,,,0.53,0.03,-0.03,0,14/05/2014,Kepler
Kepler-1200 b,Transit,0,1,1.11854972,0.00000312,-0.00000312,0,,,,,,,,,,,,,,,,,,0.095,0.005,-0.007,0,,,,,0,1,0,1,19h46m24.83s,296.603451,+44d07m45.3s,44.129257,579,29.47,-33.77,0,598.51,12.69,-12.69,0,15.793,,0,Kepler-band,15.789,,0,4612,101.02,-139.97,0,0.74,0.04,-0.05,0,0.7,0.03,-0.04,0,10/05/2016,Kepler
Kepler-1201 b,Transit,0,1,15.18725932,0.00008158,-0.00008158,0,,,,,,,,,,,,,,,,,,0.204,0.081,-0.038,0,,,,,0,1,0,1,19h38m27.56s,294.614827,+40d49m59.4s,40.833172,1202,446.55,-198.93,0,970.01,23.53,-23.53,0,14.724,,0,Kepler-band,14.7,,0,6177,146.3,-232.29,0,1.15,0.17,-0.11,0,1.24,0.46,-0.19,0,10/05/2016,Kepler
Kepler-1202 b,Transit,0,1,28.6851324,0.0001899,-0.0001899,0,,,,,,,,,,,,,,,,,,0.262,0.081,-0.028,0,,,,,0,1,0,1,19h29m09.75s,292.290612,+44d39m11.7s,44.653255,1393,294.5,-144.28,0,1215.39,45.37,-45.37,0,15.658,,0,Kepler-band,15.608,,0,5834,80.98,-131.48,0,1.03,0.06,-0.06,0,1.04,0.22,-0.1,0,10/05/2016,Kepler
Kepler-1203 b,Transit,0,1,0.58800076,0.00000058,-0.00000058,0,,,,,,,,,,,,,,,,,,0.095,0.005,-0.004,0,,,,,0,1,0,1,19h31m05.61s,292.773384,+44d10m41.3s,44.178127,269,10.27,-10.85,0,319.92,2.94,-2.94,0,14.934,,0,Kepler-band,14.915,,0,4105,43.7,-35.84,0,0.64,0.02,-0.02,0,0.61,0.01,-0.02,0,10/05/2016,Kepler
Kepler-1204 b,Transit,0,1,85.7350285,0.0006373,-0.0006373,0,,,,,,,,,,,,,,,,,,0.272,0.078,-0.027,0,,,,,0,1,0,1,19h17m45.96s,289.441483,+42d29m53.3s,42.498135,1282,354.85,-129.65,0,1215.95,35.35,-35.35,0,15.301,,0,Kepler-band,15.295,,0,5825,88.38,-121.08,0,1.03,0.06,-0.06,0,1.03,0.29,-0.1,0,10/05/2016,Kepler
Kepler-1205 b,Transit,0,1,1.07839035,0.0000016,-0.0000016,0,,,,,,,,,,,,,,,,,,0.126,0.009,-0.008,0,,,,,0,1,0,1,19h21m07.13s,290.279709,+41d30m54.2s,41.515049,766,50.16,-48.14,0,712.69,11.27,-11.27,0,15.143,,0,Kepler-band,15.13,,0,5226,84.83,-71.27,0,0.84,0.04,-0.05,0,0.81,0.05,-0.05,0,10/05/2016,Kepler
Kepler-1206 b,Transit,0,1,1.21699766,0.00000261,-0.00000261,0,,,,,,,,,,,,,,,,,,0.146,0.008,-0.007,0,,,,,0,1,0,1,19h43m45.22s,295.938407,+49d47m28.1s,49.791145,807,33.26,-33.8,0,778.43,22.32,-22.32,0,15.975,,0,Kepler-band,15.929,,0,4877,55.23,-79.61,0,0.8,0.03,-0.04,0,0.75,0.03,-0.03,0,10/05/2016,Kepler
Kepler-1207 b,Transit,0,1,13.68237119,0.00008986,-0.00008986,0,,,,,,,,,,,,,,,,,,0.145,0.045,-0.016,0,,,,,0,1,0,1,19h40m15.42s,295.064243,+49d21m32.4s,49.358994,946,197.37,-91.7,0,1847.64,61.36,-61.36,0,14.5,,0,Kepler-band,14.449,,0,5909,88.29,-99.94,0,1.06,0.06,-0.06,0,1.06,0.23,-0.1,0,10/05/2016,Kepler
Kepler-1208 b,Transit,0,1,11.08507637,0.00005235,-0.00005235,0,,,,,,,,,,,,,,,,,,0.207,0.017,-0.012,0,,,,,0,1,0,1,19h27m31.50s,291.881263,+44d33m20.6s,44.555729,877,52.25,-54.11,0,844.06,31.06,-31.06,0,15.938,,0,Kepler-band,15.946,,0,5001,110.88,-108.59,0,0.8,0.04,-0.04,0,0.76,0.04,-0.04,0,10/05/2016,Kepler
Kepler-1209 b,Transit,0,1,25.369116,0.0001249,-0.0001249,0,,,,,,,,,,,,,,,,,,0.135,0.029,-0.016,0,,,,,0,1,0,1,19h10m20.37s,287.584891,+49d09m17.3s,49.154793,558,114.09,-64.6,0,512.89,7.8,-7.8,0,12.476,,0,Kepler-band,12.411,,0,6210,71.25,-59.14,0,1.23,0.09,-0.05,0,1.38,0.29,-0.16,0,10/05/2016,Kepler
Kepler-121 b,Transit,0,2,3.177422,0.000003,-0.000003,0,0.039,,,0,,,,,,,,,,,,,,0.209,0.113,-0.113,0,,,,,0,1,0,1,19h04m38.90s,286.162064,+39d40m40.8s,39.677995,518.09,6.23,-6.23,0,518.09,6.23,-6.23,0,14.708,,0,Kepler-band,14.677,,0,5311,200,-200,0,,,,,0.7,0.38,-0.38,0,14/05/2014,Kepler
Kepler-121 c,Transit,0,2,41.008011,0.000191,-0.000191,0,0.216,,,0,,,,,,,,,,,,,,0.203,0.112,-0.112,0,,,,,0,1,0,1,19h04m38.90s,286.162064,+39d40m40.8s,39.677995,518.09,6.23,-6.23,0,518.09,6.23,-6.23,0,14.708,,0,Kepler-band,14.677,,0,5311,200,-200,0,,,,,0.7,0.38,-0.38,0,14/05/2014,Kepler
Kepler-1210 b,Transit,0,1,8.07124073,0.00004899,-0.00004899,0,,,,,,,,,,,,,,,,,,0.152,0.027,-0.012,0,,,,,0,1,0,1,19h31m19.71s,292.832145,+48d13m09.7s,48.219357,1155,192.17,-87.45,0,1216.63,49.49,-49.49,0,15.553,,0,Kepler-band,15.566,,0,5568,67.19,-91.62,0,0.94,0.04,-0.05,0,0.92,0.16,-0.07,0,10/05/2016,Kepler
Kepler-1211 b,Transit,0,1,11.01816836,0.00007975,-0.00007975,0,,,,,,,,,,,,,,,,,,0.227,0.037,-0.037,0,,,,,0,1,0,1,19h02m52.99s,285.720788,+40d51m25.1s,40.856961,1486,212.57,-132.28,0,1929.81,134.19,-134.19,0,15.832,,0,Kepler-band,15.828,,0,5705,123.21,-77.68,0,0.96,0.06,-0.07,0,0.94,0.13,-0.08,0,10/05/2016,Kepler
Kepler-1212 b,Transit,0,1,12.94130146,0.0000791,-0.0000791,0,,,,,,,,,,,,,,,,,,0.191,0.052,-0.024,0,,,,,0,1,0,1,19h47m24.82s,296.853432,+50d02m14.5s,50.037354,1304,347.42,-168.65,0,1367.87,40.36,-40.36,0,15.012,,0,Kepler-band,15.024,,0,6051,144.84,-180.6,0,1.1,0.11,-0.08,0,1.15,0.31,-0.14,0,10/05/2016,Kepler
Kepler-1213 b,Transit,0,1,5.34982412,0.00002659,-0.00002659,0,,,,,,,,,,,,,,,,,,0.106,0.012,-0.009,0,,,,,0,1,0,1,19h17m56.60s,289.485822,+50d56m39.0s,50.944164,685,71.29,-53.6,0,827.1,8.8,-8.8,0,13.386,,0,Kepler-band,13.342,,0,6050,74.56,-81.73,0,1.14,0.04,-0.04,0,1.21,0.13,-0.09,0,10/05/2016,Kepler
Kepler-1214 b,Transit,0,1,18.82634264,0.00008784,-0.00008784,0,,,,,,,,,,,,,,,,,,0.211,0.017,-0.01,0,,,,,0,1,0,1,19h00m34.23s,285.142638,+49d48m02.4s,49.800667,757,42.52,-33.59,0,744.63,15.66,-15.66,0,15.279,,0,Kepler-band,15.223,,0,5130,48.18,-47.96,0,0.85,0.03,-0.04,0,0.8,0.04,-0.03,0,10/05/2016,Kepler
Kepler-1215 b,Transit,0,1,4.76703963,0.000023,-0.000023,0,,,,,,,,,,,,,,,,,,0.109,0.016,-0.011,0,,,,,0,1,0,1,19h49m51.27s,297.463622,+48d10m53.1s,48.181416,701,101.86,-57.11,0,673.83,7.09,-7.09,0,14.431,,0,Kepler-band,14.425,,0,5616,92.62,-130.14,0,0.95,0.04,-0.05,0,0.93,0.13,-0.07,0,10/05/2016,Kepler
Kepler-1216 b,Transit,0,1,4.37034536,0.00001993,-0.00001993,0,,,,,,,,,,,,,,,,,,0.124,0.02,-0.01,0,,,,,0,1,0,1,19h09m37.28s,287.405321,+45d55m04.8s,45.918007,1124,168.77,-89.87,0,1305.29,44.63,-44.63,0,15.133,,0,Kepler-band,15.107,,0,5743,73.65,-77.97,0,0.99,0.04,-0.05,0,0.98,0.15,-0.07,0,10/05/2016,Kepler
Kepler-1217 b,Transit,0,1,2.03232507,0.00000646,-0.00000646,0,,,,,,,,,,,,,,,,,,0.178,0.043,-0.017,0,,,,,0,1,0,1,19h16m44.80s,289.186676,+50d56m15.2s,50.937557,1363,318.22,-134.6,0,1401.66,62.42,-62.42,0,15.298,,0,Kepler-band,15.242,,0,5905,82.88,-103.67,0,1.06,0.07,-0.06,0,1.08,0.26,-0.1,0,10/05/2016,Kepler
Kepler-1218 b,Transit,0,1,22.9221266,0.0002337,-0.0002337,0,,,,,,,,,,,,,,,,,,0.128,0.013,-0.012,0,,,,,0,1,0,1,19h26m18.96s,291.578982,+44d31m54.2s,44.531715,667,70.4,-52.71,0,861.26,13.4,-13.4,0,13.578,,0,Kepler-band,13.551,,0,5986,91.33,-76.59,0,1.06,0.05,-0.05,0,1.1,0.11,-0.09,0,10/05/2016,Kepler
Kepler-1219 b,Transit,0,1,16.10467749,0.00008828,-0.00008828,0,,,,,,,,,,,,,,,,,,0.189,0.05,-0.04,0,,,,,0,1,0,1,19h48m51.79s,297.215809,+47d22m42.7s,47.378515,622,162.03,-128.74,0,903.47,18.93,-18.93,0,12.249,,0,Kepler-band,12.232,,0,5944,91.26,-81.66,0,1.25,0.14,-0.12,0,1.94,0.5,-0.4,0,10/05/2016,Kepler
Kepler-122 b,Transit,0,5,5.766193,0.000016,-0.000016,0,0.064,,,0,,,,,,,,,,,,,,0.209,0.041,-0.041,0,,,,,0,1,0,1,19h24m26.85s,291.111883,+39d56m56.8s,39.949104,1058.58,19.99,-19.99,0,1058.58,19.99,-19.99,0,14.247,,0,Kepler-band,14.222,,0,6050,137,-137,0,,,,,1.22,0.24,-0.24,0,14/05/2014,Kepler
Kepler-122 c,Transit,0,5,12.465988,0.000009,-0.000009,0,0.108,,,0,,,,,,,,,,,,,,0.524,0.103,-0.103,0,,,,,0,1,0,1,19h24m26.85s,291.111883,+39d56m56.8s,39.949104,1058.58,19.99,-19.99,0,1058.58,19.99,-19.99,0,14.247,,0,Kepler-band,14.222,,0,6050,137,-137,0,,,,,1.22,0.24,-0.24,0,14/05/2014,Kepler
Kepler-122 d,Transit,0,5,21.587475,0.000164,-0.000164,0,0.155,,,0,,,,,,,,,,,,,,0.196,0.039,-0.039,0,,,,,0,1,0,1,19h24m26.85s,291.111883,+39d56m56.8s,39.949104,1058.58,19.99,-19.99,0,1058.58,19.99,-19.99,0,14.247,,0,Kepler-band,14.222,,0,6050,137,-137,0,,,,,1.22,0.24,-0.24,0,14/05/2014,Kepler
Kepler-122 e,Transit,0,5,37.993273,0.00039,-0.00039,0,0.227,,,0,,,,,,,,,,,,,,0.232,0.048,-0.048,0,,,,,1,1,0,1,19h24m26.85s,291.111883,+39d56m56.8s,39.949104,1058.58,19.99,-19.99,0,1058.58,19.99,-19.99,0,14.247,,0,Kepler-band,14.222,,0,6050,137,-137,0,,,,,1.22,0.24,-0.24,0,14/05/2014,Kepler
Kepler-122 f,Transit Timing Variations,0,5,56.268,,,0,,,,,,,,,,,,,0.113,0.061,-0.051,0,Mass,0.156,0.054,-0.014,0,,,,,1,1,0,1,19h24m26.85s,291.111883,+39d56m56.8s,39.949104,1058.58,19.99,-19.99,0,1058.58,19.99,-19.99,0,14.247,,0,Kepler-band,14.222,,0,6050,137,-137,0,,,,,1.22,0.24,-0.24,0,28/05/2014,Kepler
Kepler-1220 b,Transit,0,1,7.42693741,0.00004187,-0.00004187,0,,,,,,,,,,,,,,,,,,0.136,0.029,-0.017,0,,,,,0,1,0,1,19h48m16.89s,297.070369,+42d58m39.9s,42.977741,958,217.61,-129.38,0,987.82,34.14,-34.14,0,14.985,,0,Kepler-band,14.965,,0,5842,246.43,-266.34,0,1,0.12,-0.08,0,0.99,0.21,-0.12,0,10/05/2016,Kepler
Kepler-1221 b,Transit,0,1,12.00096042,0.00005761,-0.00005761,0,,,,,,,,,,,,,,,,,,0.168,0.027,-0.014,0,,,,,0,1,0,1,19h03m17.36s,285.822349,+45d42m42.8s,45.711891,909,55.17,-42.48,0,,,,,15.563,,0,Kepler-band,15.58,,0,5194,45.8,-51.51,0,0.87,0.04,-0.04,0,0.82,0.05,-0.03,0,10/05/2016,Kepler
Kepler-1222 b,Transit,0,1,1.91694425,0.00000611,-0.00000611,0,,,,,,,,,,,,,,,,,,0.07,0.005,-0.005,0,,,,,0,1,0,1,19h39m33.52s,294.889655,+49d22m47.2s,49.379768,455,28.81,-29.08,0,420.24,3.27,-3.27,0,14.1,,0,Kepler-band,14.091,,0,5239,71,-82.33,0,0.84,0.04,-0.05,0,0.8,0.05,-0.05,0,10/05/2016,Kepler
Kepler-1223 b,Transit,0,1,16.301259,0.000103,-0.000103,0,,,,,,,,,,,,,,,,,,0.109,0.005,-0.007,0,,,,,0,1,0,1,19h01m10.98s,285.29575,+44d33m09.9s,44.552753,455,19.39,-20.57,0,466.12,4.09,-4.09,0,14.61,,0,Kepler-band,14.612,,0,4870,49.87,-52.19,0,0.8,0.03,-0.04,0,0.75,0.03,-0.03,0,10/05/2016,Kepler
Kepler-1224 b,Transit,0,1,13.32351601,0.00007281,-0.00007281,0,,,,,,,,,,,,,,,,,,0.119,0.011,-0.007,0,,,,,0,1,0,1,19h06m30.18s,286.625763,+37d32m14.3s,37.537304,578,45.18,-33.5,0,568.66,8.47,-8.47,0,12.867,,0,Kepler-band,12.825,,0,6155,64.75,-56.71,0,1.18,0.04,-0.03,0,1.22,0.1,-0.07,0,10/05/2016,Kepler
Kepler-1225 b,Transit,0,1,7.01075434,0.00002753,-0.00002753,0,,,,,,,,,,,,,,,,,,0.162,0.054,-0.021,0,,,,,0,1,0,1,19h22m31.99s,290.633291,+40d08m13.2s,40.136994,1241,407.27,-170.85,0,1401.39,40.88,-40.88,0,14.689,,0,Kepler-band,14.632,,0,6140,133.4,-147.7,0,1.13,0.14,-0.09,0,1.19,0.4,-0.15,0,10/05/2016,Kepler
Kepler-1226 b,Transit,0,1,17.2923453,0.0001187,-0.0001187,0,,,,,,,,,,,,,,,,,,0.129,0.023,-0.013,0,,,,,0,1,0,1,19h45m30.46s,296.376909,+50d37m17.3s,50.621468,779,136.72,-84.36,0,1162.39,41.1,-41.1,0,14.15,,0,Kepler-band,14.15,,0,5923,147.56,-124.19,0,1.02,0.08,-0.07,0,1.02,0.18,-0.1,0,10/05/2016,Kepler
Kepler-1227 b,Transit,0,1,94.2887577,0.0005873,-0.0005873,0,,,,,,,,,,,,,,,,,,0.204,0.046,-0.021,0,,,,,0,1,0,1,19h08m15.93s,287.066378,+41d52m29.7s,41.874908,667,106.13,-62.96,0,635.12,6.31,-6.31,0,14.183,,0,Kepler-band,14.176,,0,5747,108.41,-151.11,0,0.97,0.06,-0.07,0,0.95,0.15,-0.08,0,10/05/2016,Kepler
Kepler-1228 b,Transit,0,1,0.57736958,0.00000041,-0.00000041,0,,,,,,,,,,,,,,,,,,0.137,0.01,-0.012,0,,,,,0,1,0,1,19h46m12.74s,296.553083,+46d57m58.6s,46.96629,547,38.98,-52.8,0,523.18,5.55,-5.55,0,14.859,,0,Kepler-band,14.861,,0,5063,94.76,-81.19,0,0.78,0.05,-0.06,0,0.74,0.05,-0.07,0,10/05/2016,Kepler
Kepler-1229 b,Transit,0,1,86.828989,0.001069,-0.001069,0,,,,,,,,,,,,,,,,,,0.125,0.01,-0.012,0,,,,,0,1,0,1,19h49m56.81s,297.486691,+46d59m48.2s,46.996716,236,16.13,-19.81,0,267.46,3.38,-3.38,0,15.474,,0,Kepler-band,15.51,,0,3784,38.88,-38.61,0,0.54,0.03,-0.04,0,0.51,0.03,-0.03,0,10/05/2016,Kepler
Kepler-123 b,Transit,0,2,17.232366,0.000056,-0.000056,0,0.135,,,0,,,,,,,,,,,,,,0.262,0.051,-0.051,0,,,,,0,1,0,1,19h47m59.67s,296.998621,+42d46m55.0s,42.781956,1052.14,23.21,-23.21,0,1052.14,23.21,-23.21,0,14.061,,0,Kepler-band,14.021,,0,6089,121,-121,0,,,,,1.26,0.24,-0.24,0,14/05/2014,Kepler
Kepler-123 c,Transit,0,2,26.695074,0.000468,-0.000468,0,0.181,,,0,,,,,,,,,,,,,,0.132,0.027,-0.027,0,,,,,0,1,0,1,19h47m59.67s,296.998621,+42d46m55.0s,42.781956,1052.14,23.21,-23.21,0,1052.14,23.21,-23.21,0,14.061,,0,Kepler-band,14.021,,0,6089,121,-121,0,,,,,1.26,0.24,-0.24,0,14/05/2014,Kepler
