kepid,kepoi_name,kepler_name,koi_eccen,koi_eccen_err1,koi_eccen_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_limbdark_mod,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_parm_prov,koi_model_snr,koi_smet,koi_smet_err1,koi_smet_err2
11253711,K01972.01,,0,,,0.654,0.037,-0.495,0.1298,,,39.9,13.8,-13.8,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2787,0.3719,q1_q17_dr25_koi,39.8,-0.26,0.15,-0.15
4917596,K01973.01,Kepler-1032 b,0,,,0.203,0.248,-0.203,0.0361,,,16.65,3.3,-3.3,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.0966,0.6414,q1_q17_dr25_koi,30.3,-0.56,0.3,-0.3
4743513,K00024.01,,0,,,0.914,0.008,-0.012,0.0304,,,3.991,0.577,-0.577,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2998,0.3069,q1_q17_dr25_koi,102.2,-0.74,0.3,-0.25
11046458,K00214.01,Kepler-424 b,0,,,0.905,0.005,-0.007,0.0437,,,10.942,0.534,-0.534,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2111,0.4955,q1_q17_dr25_koi,448.2,0.44,0.05,-0.15
9111849,K02042.01,,0,,,0.746,0.184,-0.533,0.4144,,,62.8,25.2,-25.2,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.3215,0.3232,q1_q17_dr25_koi,30,0.56,0.05,-0.1
7132798,K00220.01,Kepler-119 b,0,,,0.058,0.229,-0.058,0.0344,,,7.5197,0.0196,-0.0196,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2396,0.4415,q1_q17_dr25_koi,423.7,-0.1,0.3,-0.3
3448130,K02043.01,,0,,,0.044,0.366,-0.044,0.3659,,,70.6,4.6,-4.6,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2638,0.4046,q1_q17_dr25_koi,35.6,0.14,0.15,-0.15
9656252,K02044.01,Kepler-1068 b,0,,,0.515,0.385,-0.307,0.1309,,,27.61,8.6,-8.6,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2555,0.4191,q1_q17_dr25_koi,40.8,0.16,0.15,-0.15
6026438,K02045.01,Kepler-354 b,0,,,0.788,0.127,-0.567,0.0542,,,10.82,4.8,-4.8,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.1082,0.627,q1_q17_dr25_koi,32.1,-0.04,0.3,-0.3
9471268,K01835.01,Kepler-326 c,0,,,0.384,0.077,-0.384,0.0506,,,15.71,5.4,-5.4,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.153,0.5684,q1_q17_dr25_koi,49.8,0.04,0.15,-0.15
9471268,K01835.02,Kepler-326 b,0,,,0.004,0.46,-0.004,0.0315,,,8.578,0.272,-0.272,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.153,0.5684,q1_q17_dr25_koi,59.7,0.04,0.15,-0.15
9471268,K01835.03,Kepler-326 d,0,,,0.648,0.267,-0.42,0.0656,,,23.7,8.4,-8.4,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.153,0.5684,q1_q17_dr25_koi,29.7,0.04,0.15,-0.15
10657406,K01837.01,Kepler-969 b,0,,,0.815,0.004,-0.57,0.2027,,,34.2,15.5,-15.5,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.1828,0.5324,q1_q17_dr25_koi,38.9,0.36,0.1,-0.15
5526527,K01838.01,Kepler-970 B b,0,,,0.9,0.06,-0.603,0.1107,,,30.8,14.9,-14.9,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.0853,0.6656,q1_q17_dr25_koi,9.9,-0.06,0.15,-0.15
5809954,K01902.01,,0,,,1.265,35.19,-1.367,0.4036,,,215,107,-107,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.4064,0.2898,q1_q17_dr25_koi,28.2,-0.08,0.15,-0.15
8766650,K01904.01,Kepler-1008 A b,0,,,0.663,0.034,-0.487,0.0951,,,23.03,9.2,-9.2,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.1611,0.5575,q1_q17_dr25_koi,24.9,-0.08,0.15,-0.15
10328393,K01905.01,Kepler-332 b,0,,,0.237,0.215,-0.236,0.0696,,,23.81,4.9,-4.9,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.1611,0.5575,q1_q17_dr25_koi,32.5,-0.1,0.15,-0.15
11773328,K01906.01,,0,,,0.935,0.038,-0.679,0.08,,,32.3,16.1,-16.1,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2327,0.4526,q1_q17_dr25_koi,42.6,-0.04,0.3,-0.3
7094486,K01907.01,Kepler-1009 b,0,,,0.035,0.398,-0.035,0.0796,,,39.21,2.5,-2.5,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2417,0.505,q1_q17_dr25_koi,38.3,0.4,0.05,-0.15
7289577,K01974.01,,0,,,0.149,0.301,-0.149,0.4276,,,225.2,30.4,-30.4,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2327,0.4526,q1_q17_dr25_koi,30.1,0,0.15,-0.15
8543100,K01975.01,Kepler-1033 b,0,,,0.022,0.394,-0.022,0.0761,,,15.332,0.865,-0.865,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2868,0.3588,q1_q17_dr25_koi,34.6,-0.02,0.25,-0.3
2693736,K01976.01,Kepler-1034 b,0,,,0.029,0.426,-0.029,0.0965,,,28.683,0.592,-0.592,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.1451,0.582,q1_q17_dr25_koi,40.1,0.16,0.15,-0.15
9412760,K01977.01,Kepler-345 c,0,,,0.946,0.015,-0.691,0.077,,,17.44,8.7,-8.7,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.0672,0.6811,q1_q17_dr25_koi,22.3,-0.02,0.15,-0.15
9412760,K01977.02,Kepler-345 b,0,,,0.434,0.02,-0.434,0.0658,,,26.2,10.9,-10.9,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.0672,0.6811,q1_q17_dr25_koi,11.8,-0.02,0.15,-0.15
6026438,K02045.02,Kepler-354 d,0,,,0.45,0.501,-0.245,0.1459,,,41.8,15.3,-15.3,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.1082,0.627,q1_q17_dr25_koi,14.1,-0.04,0.3,-0.3
10663396,K02046.01,Kepler-1069 b,0,,,0.153,0.27,-0.153,0.1685,,,11.503,0.283,-0.283,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2329,0.4554,q1_q17_dr25_koi,61.5,0.1,0.15,-0.1
11457726,K02047.01,Kepler-1070 b,0,,,0.838,0.074,-0.634,0.0693,,,7.98,3.8,-3.8,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.3029,0.3239,q1_q17_dr25_koi,29,-0.02,0.15,-0.15
8956206,K02048.01,Kepler-1071 b,0,,,0.175,0.29,-0.175,0.0615,,,22.6,3.1,-3.1,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.1959,0.5086,q1_q17_dr25_koi,29,-0.02,0.15,-0.15
9649706,K02049.01,Kepler-1072 b,0,,,0.097,0.358,-0.097,0.0269,,,4.379,0.272,-0.272,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2638,0.4046,q1_q17_dr25_koi,48.7,0.12,0.15,-0.15
5856571,K01839.01,Kepler-971 b,0,,,0.359,0.075,-0.359,0.0827,,,20.31,5.5,-5.5,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.265,0.3975,q1_q17_dr25_koi,40,-0.56,0.35,-0.25
7765528,K01840.01,Kepler-972 b,0,,,0.956,0.017,-0.043,0.0734,,,6.14,3.1,-3.1,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2602,0.4096,q1_q17_dr25_koi,48.6,0.14,0.15,-0.15
11760231,K01841.01,Kepler-973 b,0,,,0.764,0.015,-0.544,0.2508,,,87.7,36.9,-36.9,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.1959,0.5086,q1_q17_dr25_koi,44.9,0,0.15,-0.15
7779077,K01842.01,,0,,,0.688,0.253,-0.478,0.1261,,,37.5,18.1,-18.1,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2291,0.4603,q1_q17_dr25_koi,23.6,0.1,0.25,-0.3
6046540,K00200.01,Kepler-74 b,0,,,0.568,0.022,-0.028,0.0801,,,17.37,1,-1,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2845,0.3747,q1_q17_dr25_koi,856.3,0.36,0.1,-0.2
5706966,K01908.01,Kepler-333 A b,0,,,0.519,0.047,-0.433,0.0896,,,26.94,8.4,-8.4,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.101,0.6443,q1_q17_dr25_koi,33.2,-0.2,0.15,-0.15
3762468,K00208.01,Kepler-493 b,0,,,0.338,0.05,-0.338,0.0439,,,7.24,1.8,-1.8,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.3022,0.3344,q1_q17_dr25_koi,80.8,0.21,0.2,-0.35
5706966,K01908.02,Kepler-333 A c,0,,,0.376,0.069,-0.376,0.1384,,,44,17.1,-17.1,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.101,0.6443,q1_q17_dr25_koi,21,-0.2,0.15,-0.15
10130039,K01909.01,Kepler-334 c,0,,,0.011,0.405,-0.011,0.1054,,,23.597,0.534,-0.534,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2622,0.4035,q1_q17_dr25_koi,41.7,-0.02,0.15,-0.15
10130039,K01909.02,Kepler-334 b,0,,,0.074,0.364,-0.074,0.0599,,,13.396,0.503,-0.503,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2622,0.4035,q1_q17_dr25_koi,32.7,-0.02,0.15,-0.15
9518318,K01978.01,Kepler-346 b,0,,,0.882,0.019,-0.663,0.0698,,,15.57,7.4,-7.4,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2868,0.3588,q1_q17_dr25_koi,38.4,-0.02,0.25,-0.3
9518318,K01978.02,Kepler-346 c,0,,,0.88,0.039,-0.597,0.1658,,,40,19.5,-19.5,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2868,0.3588,q1_q17_dr25_koi,28.6,-0.02,0.25,-0.3
7273277,K01979.01,Kepler-1035 b,0,,,0.868,0.004,-0.601,0.0386,,,8.31,3.9,-3.9,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2602,0.4096,q1_q17_dr25_koi,36.8,0.12,0.15,-0.15
11769890,K01980.01,Kepler-1036 b,0,,,0.872,0.039,-0.615,0.4629,,,65.4,30.9,-30.9,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2327,0.4526,q1_q17_dr25_koi,41.9,0,0.15,-0.15
6862721,K01982.01,,0,,,0.147,0.31,-0.147,0.0574,,,18.6,3.2,-3.2,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2111,0.4955,q1_q17_dr25_koi,17.4,0.44,0.05,-0.3
12301181,K02059.01,Kepler-1076 b,0,,,0.188,0.261,-0.188,0.0611,,,16.86,2.6,-2.6,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.153,0.5684,q1_q17_dr25_koi,26.8,0,0.15,-0.15
9279354,K02060.01,,0,,,0.806,0.096,-0.571,0.0343,,,13.36,6.7,-6.7,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.1196,0.6106,q1_q17_dr25_koi,33.5,-0.2,0.3,-0.3
6774880,K02062.01,Kepler-1077 b,0,,,0.88,0.029,-0.643,0.2101,,,31.2,14.7,-14.7,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2889,0.3511,q1_q17_dr25_koi,28.8,-0.14,0.3,-0.3
3937519,K00221.01,Kepler-495 b,0,,,0.046,0.117,-0.046,0.0427,,,10.5406,0.059,-0.059,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.224,0.4695,q1_q17_dr25_koi,480.7,0.18,0.15,-0.1
7449541,K02063.01,Kepler-1078 b,0,,,0.897,0.044,-0.633,0.0388,,,2.67,1.3,-1.3,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2787,0.3728,q1_q17_dr25_koi,30,-0.36,0.3,-0.3
5080636,K01843.01,Kepler-974 b,0,,,0.863,0.005,-0.625,0.0419,,,10.07,4.9,-4.9,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.163,0.5825,q1_q17_dr25_koi,45,0.26,0.15,-0.15
5080636,K01843.02,,0,,,0.912,0.051,-0.667,0.0552,,,13.99,6.9,-6.9,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.163,0.5825,q1_q17_dr25_koi,9.2,0.26,0.15,-0.15
3338885,K01845.01,Kepler-975 b,0,,,0.859,0.033,-0.606,0.0303,,,4.74,2.2,-2.2,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.1396,0.5988,q1_q17_dr25_koi,56.3,0.56,0.05,-0.3
3338885,K01845.02,,0,,,1.004,0.042,-0.696,0.0567,,,11.53,5.7,-5.7,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.1396,0.5988,q1_q17_dr25_koi,43.2,0.56,0.05,-0.3
6776401,K01847.01,Kepler-977 b,0,,,0.01,0.424,-0.01,0.162,,,47.326,0.648,-0.648,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2043,0.4966,q1_q17_dr25_koi,53.3,-0.14,0.3,-0.3
10130039,K01909.03,Kepler-334 d,0,,,0.814,0.11,-0.574,0.1654,,,41.7,20.1,-20.1,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2622,0.4035,q1_q17_dr25_koi,21.3,-0.02,0.15,-0.15
8226050,K01910.01,Kepler-1010 b,0,,,0.677,0.217,-0.455,0.193,,,41.8,16.8,-16.8,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.1451,0.582,q1_q17_dr25_koi,38.2,0.18,0.15,-0.15
9965957,K01911.01,Kepler-1011 b,0,,,0.921,0.017,-0.666,0.0633,,,11.38,5.6,-5.6,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2111,0.4955,q1_q17_dr25_koi,31.8,0.48,0.05,-0.25
9704384,K01913.01,Kepler-1012 b,0,,,0.879,0.057,-0.601,0.0585,,,7,3.4,-3.4,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2327,0.4526,q1_q17_dr25_koi,38.2,0,0.15,-0.15
8426567,K01914.01,Kepler-1013 b,0,,,0.583,0.369,-0.37,0.137,,,36.1,12.9,-12.9,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.1466,0.5849,q1_q17_dr25_koi,26.2,0.36,0.1,-0.25
12508335,K00215.01,,0,,,1.285,11.9,-0.177,0.2238,,,49.6,24.2,-24.2,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2865,0.3556,q1_q17_dr25_koi,273,-0.42,0.3,-0.3
10094670,K01984.01,Kepler-1677 b,0,,,0.941,0.031,-0.672,0.1624,,,16.5,8.1,-8.1,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.3024,0.3288,q1_q17_dr25_koi,31.5,0.07,0.25,-0.3
8142942,K01985.01,,0,,,0.888,0.037,-0.628,0.0582,,,21.3,10.2,-10.2,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.153,0.5684,q1_q17_dr25_koi,45.5,0,0.15,-0.15
8257205,K01986.01,Kepler-1038 b,0,,,0.808,0.113,-0.575,0.5238,,,135.1,67.1,-67.1,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.186,0.5256,q1_q17_dr25_koi,33.7,0.16,0.15,-0.15
9044228,K01988.01,Kepler-1039 b,0,,,0.731,0.159,-0.487,0.0184,,,3.68,1.4,-1.4,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.098,0.6538,q1_q17_dr25_koi,57.8,0.56,0.05,-0.3
7265298,K02051.01,Kepler-355 c,0,,,0.327,0.124,-0.327,0.1709,,,27.62,7.1,-7.1,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2602,0.4096,q1_q17_dr25_koi,38,0.14,0.15,-0.15
7265298,K02051.02,Kepler-355 b,0,,,0.405,0.045,-0.405,0.0971,,,16.47,4.6,-4.6,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2602,0.4096,q1_q17_dr25_koi,14.1,0.14,0.15,-0.15
7132798,K00220.02,Kepler-119 c,0,,,0.253,0.195,-0.253,0.049,,,10.72,2.1,-2.1,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2396,0.4415,q1_q17_dr25_koi,21.6,-0.1,0.3,-0.3
3248501,K02052.01,,0,,,0.913,0.057,-0.683,0.0546,,,11.22,5.6,-5.6,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.3024,0.3288,q1_q17_dr25_koi,7.7,0.07,0.25,-0.3
2307415,K02053.01,Kepler-356 c,0,,,0.807,0.019,-0.567,0.1123,,,17.08,7.6,-7.6,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.3029,0.3239,q1_q17_dr25_koi,32.7,0,0.15,-0.15
7430034,K01848.01,Kepler-978 b,0,,,0.939,0.007,-0.662,0.2726,,,21.7,10.7,-10.7,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2826,0.3729,q1_q17_dr25_koi,47.6,0.16,0.15,-0.15
9735426,K01849.01,Kepler-979 b,0,,,0.744,0.105,-0.518,0.0753,,,24.1,11.5,-11.5,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.1914,0.5167,q1_q17_dr25_koi,46.1,0.14,0.15,-0.15
8826168,K01850.01,Kepler-980 b,0,,,0.493,0.427,-0.292,0.1005,,,23.43,6.5,-6.5,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2868,0.3588,q1_q17_dr25_koi,49.8,0,0.15,-0.15
10464050,K01851.01,Kepler-981 b,0,,,0.494,0.413,-0.295,0.0535,,,16.87,5.3,-5.3,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2889,0.3511,q1_q17_dr25_koi,37.1,-0.12,0.3,-0.3
9763348,K01852.01,Kepler-982 b,0,,,0.035,0.419,-0.035,0.1291,,,24.7,1.8,-1.8,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.303,0.3166,q1_q17_dr25_koi,30.4,-0.06,0.15,-0.15
9101496,K01915.01,Kepler-335 b,0,,,0.643,0.009,-0.484,0.0732,,,9.85,3.6,-3.6,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2865,0.3671,q1_q17_dr25_koi,41.2,0.24,0.15,-0.1
6037581,K01916.01,Kepler-336 d,0,,,0.665,0.297,-0.451,0.1518,,,26.2,10.8,-10.8,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2555,0.4191,q1_q17_dr25_koi,42.6,0.16,0.15,-0.15
10723750,K00209.01,Kepler-117 c,0,,,0.058,0.076,-0.058,0.2776,,,38.189,0.257,-0.257,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.303,0.3166,q1_q17_dr25_koi,508.8,-0.06,0.15,-0.15
6037581,K01916.02,Kepler-336 c,0,,,0.063,0.362,-0.063,0.091,,,17.2,1,-1,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2555,0.4191,q1_q17_dr25_koi,52,0.16,0.15,-0.15
6037581,K01916.03,Kepler-336 b,0,,,0.248,0.22,-0.248,0.0322,,,5.954,0.623,-0.623,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2555,0.4191,q1_q17_dr25_koi,20.2,0.16,0.15,-0.15
10779233,K01989.01,Kepler-1040 b,0,,,0.001,0.417,-0.001,0.6559,,,152.01,2.3,-2.3,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2622,0.4035,q1_q17_dr25_koi,34.7,0,0.15,-0.15
11614617,K01990.01,Kepler-1041 b,0,,,0.896,0.025,-0.619,0.1688,,,13.4,6.3,-6.3,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2916,0.3447,q1_q17_dr25_koi,37.6,-0.16,0.3,-0.3
11450414,K01992.01,Kepler-347 b,0,,,0.738,0.158,-0.518,0.1072,,,10.75,4.7,-4.7,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2286,0.4641,q1_q17_dr25_koi,38.2,0.16,0.15,-0.15
4736569,K01996.01,Kepler-1042 b,0,,,0.03,0.399,-0.03,0.0756,,,25.09,1.7,-1.7,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.1941,0.5188,q1_q17_dr25_koi,37.6,-1.08,0.3,-0.3
10384798,K01997.01,Kepler-1043 b,0,,,0.654,0.003,-0.506,0.2159,,,39.1,14.5,-14.5,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2979,0.3238,q1_q17_dr25_koi,35.5,-0.42,0.3,-0.3
2307415,K02053.02,Kepler-356 b,0,,,0.755,0.025,-0.535,0.0559,,,7.79,3.8,-3.8,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.3029,0.3239,q1_q17_dr25_koi,34.3,0,0.15,-0.15
3128552,K02055.01,Kepler-1073 b,0,,,0.203,0.229,-0.203,0.0805,,,18.79,1.5,-1.5,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.224,0.4695,q1_q17_dr25_koi,37.4,0.16,0.15,-0.15
10134152,K02056.01,,0,,,0.006,0.4,-0.006,0.227,,,61.13,3.4,-3.4,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2916,0.3447,q1_q17_dr25_koi,33.8,-0.22,0.25,-0.35
9573685,K02057.01,Kepler-1074 b,0,,,0.229,0.228,-0.229,0.0536,,,20.87,4.2,-4.2,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2238,0.5081,q1_q17_dr25_koi,28.5,-0.06,0.15,-0.15
10329835,K02058.01,Kepler-1075 b,0,,,0.942,0.058,-0.679,0.0208,,,3.28,1.6,-1.6,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.3037,0.4224,q1_q17_dr25_koi,34.1,0,0.15,-0.15
6849046,K00201.01,Kepler-491 b,0,,,0.074,0.08,-0.051,0.0516,,,12.3266,0.086,-0.086,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2111,0.4955,q1_q17_dr25_koi,1457.8,0.42,0.05,-0.15
8804397,K01853.01,Kepler-983 b,0,,,0.79,0.131,-0.535,0.3148,,,42.4,21,-21,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2826,0.3729,q1_q17_dr25_koi,51.7,0.21,0.15,-0.15
9662811,K01854.01,Kepler-984 b,0,,,0.882,0.036,-0.611,0.2327,,,26.1,12.7,-12.7,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2327,0.4526,q1_q17_dr25_koi,50,0,0.15,-0.15
11570749,K01856.01,,0,,,0.025,0.37,-0.025,0.2436,,,69.15,1.8,-1.8,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2427,0.4368,q1_q17_dr25_koi,55,-0.06,0.3,-0.25
11297236,K01857.01,,0,,,0.724,0.003,-0.539,0.3815,,,62.8,30.8,-30.8,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2622,0.4035,q1_q17_dr25_koi,57.6,0,0.15,-0.15
10074466,K01917.01,,0,,,0.927,0.02,-0.736,0.2124,,,40.5,19.9,-19.9,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2602,0.4096,q1_q17_dr25_koi,34,0.1,0.15,-0.15
8218379,K01920.01,Kepler-1014 b,0,,,0.55,0.338,-0.348,0.121,,,37.6,12.9,-12.9,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2434,0.4341,q1_q17_dr25_koi,40.9,-0.22,0.3,-0.3
7755636,K01921.01,Kepler-1015 b,0,,,0.013,0.426,-0.012,0.1396,,,19.14032,0.00776,-0.00776,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.3168,0.2958,q1_q17_dr25_koi,49.8,0.12,0.15,-0.2
9411166,K01922.01,Kepler-1016 b,0,,,0.673,0.237,-0.455,0.0307,,,5.51,2.1,-2.1,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2555,0.4191,q1_q17_dr25_koi,43.1,0.16,0.15,-0.15
9411166,K01922.02,,,,,,,,,,,,,,,,,,,q1_q16_koi,,,,
4989057,K01923.01,Kepler-1017 b,0,,,0.032,0.426,-0.032,0.0702,,,26.01,2.4,-2.4,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2327,0.4526,q1_q17_dr25_koi,34.3,0,0.15,-0.15
9834040,K01998.01,Kepler-1044 b,0,,,0.026,0.402,-0.026,0.0741,,,20.16,1.2,-1.2,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.3024,0.3288,q1_q17_dr25_koi,33.6,0.07,0.2,-0.35
6152974,K00216.01,Kepler-118 c,0,,,0.334,0.148,-0.224,0.1353,,,49.55,9.6,-9.6,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.1451,0.582,q1_q17_dr25_koi,226.8,0.18,0.15,-0.15
8802693,K02000.01,Kepler-1045 b,0,,,0.674,0.02,-0.515,0.1616,,,51.2,22.9,-22.9,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2521,0.421,q1_q17_dr25_koi,31.2,-0.38,0.3,-0.3
6061773,K02001.01,,0,,,0.261,0.188,-0.261,0.077,,,22.82,6.2,-6.2,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2115,0.485,q1_q17_dr25_koi,17.3,-0.16,0.3,-0.3
10024701,K02002.01,Kepler-1046 b,0,,,0.927,0.019,-0.672,0.1167,,,14.39,7.1,-7.1,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2868,0.3588,q1_q17_dr25_koi,15.7,0,0.15,-0.15
2579043,K02064.01,,0,,,0.018,0.41,-0.018,0.0695,,,9.962,0.338,-0.338,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.302,0.319,q1_q17_dr25_koi,35.6,-0.12,0.25,-0.3
3239671,K02066.01,Kepler-1678 b,0,,,0.034,0.412,-0.034,0.5302,,,170.1,13.3,-13.3,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2327,0.4526,q1_q17_dr25_koi,26.4,0,0.15,-0.15
9304101,K02067.01,Kepler-1079 b,0,,,0.498,0.01,-0.468,0.1092,,,20.22,6.1,-6.1,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2638,0.4046,q1_q17_dr25_koi,35.7,0.12,0.15,-0.15
11360571,K02069.01,Kepler-1080 b,0,,,0.837,0.067,-0.59,0.3781,,,34.2,16.9,-16.9,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.311,0.2914,q1_q17_dr25_koi,44,-0.16,0.25,-0.3
6035124,K02071.01,Kepler-1081 b,0,,,0.466,0.451,-0.257,0.0466,,,12.71,4.1,-4.1,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.1914,0.5167,q1_q17_dr25_koi,24.3,0.12,0.15,-0.15
8160953,K01858.01,Kepler-985 b,0,,,0.032,0.4,-0.032,0.4451,,,130.95,4.2,-4.2,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.1959,0.5086,q1_q17_dr25_koi,31.5,0,0.15,-0.15
8160953,K01858.02,,0,,,0.2597,0.1882,-0.2596,0.3792,,,22.13,7,-7,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2595,0.4106,q1_q16_koi,8,0.07,0.21,-0.27
4157325,K01860.01,Kepler-416 b,0,,,0.775,0.012,-0.548,0.0658,,,9.7,4.3,-4.3,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2602,0.4096,q1_q17_dr25_koi,61,0.06,0.15,-0.15
4157325,K01860.02,Kepler-416 c,0,,,0.779,0.025,-0.552,0.1021,,,14.84,6.6,-6.6,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2602,0.4096,q1_q17_dr25_koi,45.5,0.06,0.15,-0.15
